Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Offer,Tenure in Months,Referred a Friend,Number of Referrals,Satisfaction Score,Customer Status,Churn Reason,Churn Category,Churn Label,Churn Score,CLTV,Churn,Tenure Category,Age Group,ARPU,Payment Consistency,Service Bundling Score,Complaint Frequency,Engagement Index,Senior Flag
7469-LKBCI,Male,21,No,No,No,0,United States,California,Los Angeles,90013,34.044639,-118.240413,9732,18.95,326.8,848.72,0.0,0,521.92,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer D,16,No,0,3,Stayed,Competitor had better devices,Competitor,No,39,4726,0,1-2 Years,18-30,53.045,2.799208443271768,0,0,0,0
8091-TTVAX,Male,39,No,Yes,No,0,United States,California,Los Angeles,90014,34.043144,-118.251977,3524,100.35,5681.1,6011.12,0.0,0,330.02,Credit Card,No,Yes,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer B,58,Yes,7,3,Stayed,Competitor had better devices,Competitor,No,71,6432,0,3+ Years,31-40,103.64,1.0327852516193325,4,7,14,0
5129-JLPIS,Male,27,No,No,No,0,United States,California,Los Angeles,90016,34.028331,-118.354338,46984,105.5,2686.05,2946.05,0.0,0,260.0,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,25,No,0,3,Stayed,Competitor had better devices,Competitor,No,75,5822,0,2-3 Years,18-30,117.84200000000001,1.1169857819905213,6,0,54,0
3655-SNQYZ,Female,48,No,Yes,No,0,United States,California,Los Angeles,90017,34.052842,-118.264495,20692,113.25,7895.15,10188.02,0.0,0,2292.87,Credit Card,No,Yes,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,69,Yes,7,4,Stayed,Competitor had better devices,Competitor,No,43,5141,0,3+ Years,41-50,147.65246376811595,1.30377451450875,7,7,10,0
8191-XWSZG,Female,57,No,No,No,0,United States,California,Los Angeles,90018,34.028735,-118.317236,47143,20.65,1022.95,2195.55,0.0,0,1172.6,Mailed Check,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,52,No,0,4,Stayed,Competitor had better devices,Competitor,No,35,5186,0,3+ Years,51-60,42.222115384615385,2.044654498044329,0,0,0,0
9959-WOFKT,Male,61,No,No,No,0,United States,California,Los Angeles,90019,34.049841,-118.33846,67520,106.7,7382.25,8423.82,0.0,0,1041.57,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Offer B,71,No,0,3,Stayed,Competitor had better devices,Competitor,No,73,4479,0,3+ Years,61+,118.64535211267605,1.1119526908404505,5,0,12,0
4183-MYFRB,Female,30,No,No,No,0,United States,California,Los Angeles,90021,34.029043,-118.239504,3012,90.05,1862.9,2029.19,0.0,30,136.29,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Offer D,21,No,0,3,Stayed,Competitor had better devices,Competitor,No,57,5982,0,1-2 Years,18-30,96.62809523809524,1.0730493641098862,4,0,77,0
1680-VDCWW,Male,45,No,Yes,No,0,United States,California,Los Angeles,90023,34.017697,-118.200577,47487,19.8,202.25,334.73,0.0,0,132.48,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer D,12,Yes,10,4,Stayed,Competitor had better devices,Competitor,No,77,5279,0,0-1 Year,41-50,27.894166666666667,1.4087962962962963,0,10,0,0
3638-WEABW,Female,25,No,Yes,No,0,United States,California,Los Angeles,90025,34.046174,-118.446333,41175,59.9,3505.1,6345.94,0.0,0,2840.84,Credit Card,Yes,Yes,Yes,Yes,Cable,76,No,Yes,No,Yes,No,No,No,Yes,Two Year,Offer B,58,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,53,6407,0,3+ Years,18-30,109.41275862068964,1.8265902941684415,2,1,78,0
6322-HRPFA,Male,42,No,Yes,Yes,2,United States,California,Los Angeles,90026,34.078991,-118.263804,73686,59.6,2970.3,3229.51,0.0,0,259.21,Credit Card,No,Yes,No,Yes,Cable,30,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Offer B,49,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,79,4986,0,3+ Years,41-50,65.90836734693877,1.105845089713738,3,3,33,0
6865-JZNKO,Female,25,No,No,No,0,United States,California,Los Angeles,90027,34.127194,-118.295647,48727,55.3,1530.6,2112.9,0.0,0,582.3,Bank Withdrawal,Yes,Yes,No,Yes,Cable,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,30,No,0,4,Stayed,Competitor had better devices,Competitor,No,65,2725,0,2-3 Years,18-30,70.43,1.2735985533453889,2,0,29,0
5248-YGIJN,Male,36,No,Yes,No,0,United States,California,Los Angeles,90031,34.085807,-118.206617,38415,90.25,6369.45,7155.69,0.0,0,786.24,Credit Card,Yes,Yes,Yes,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,72,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,21,5974,0,3+ Years,31-40,99.38458333333332,1.1012142197599262,7,9,35,0
6827-IEAUQ,Female,46,No,Yes,No,0,United States,California,Los Angeles,90035,34.051809,-118.383843,27799,66.15,1874.45,2960.12,0.0,0,1085.67,Credit Card,No,Yes,No,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer B,27,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,66,3213,0,2-3 Years,41-50,109.63407407407406,1.6573556171439767,4,5,17,0
7310-EGVHZ,Male,35,No,No,No,0,United States,California,Los Angeles,90036,34.070291,-118.349191,32901,20.2,20.2,44.68,0.0,0,24.48,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1,No,0,5,Joined,Competitor had better devices,Competitor,No,77,5526,0,0-1 Year,31-40,44.68,2.211881188118812,0,0,0,0
6234-RAAPL,Female,60,No,Yes,No,0,United States,California,Los Angeles,90038,34.088017,-118.327168,32562,99.9,7251.7,8955.22,0.0,0,1703.52,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Offer B,72,Yes,7,4,Stayed,Competitor had better devices,Competitor,No,79,5915,0,3+ Years,51-60,124.37805555555555,1.2450255811366921,4,7,30,0
6572-ADKRS,Female,19,No,No,No,0,United States,California,Los Angeles,90040,33.994524,-118.149953,9805,74.8,3548.3,5500.54,0.0,0,1952.24,Credit Card,Yes,Yes,No,Yes,Fiber Optic,69,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Offer B,46,No,0,3,Stayed,Competitor had better devices,Competitor,No,41,3395,0,3+ Years,18-30,119.57695652173913,1.5986224133922344,1,0,70,0
8865-TNMNX,Male,53,No,Yes,No,0,United States,California,Los Angeles,90043,33.988543,-118.334081,44764,49.55,475.7,737.4,0.0,0,261.7,Credit Card,No,Yes,No,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Offer D,10,Yes,6,3,Stayed,Competitor had better devices,Competitor,No,22,2392,0,0-1 Year,51-60,73.74,1.488193743693239,1,6,8,0
9489-DEDVP,Female,52,No,Yes,No,0,United States,California,Los Angeles,90044,33.952714,-118.292061,87383,69.2,4872.35,7008.95,0.0,80,2056.6,Credit Card,Yes,Yes,Yes,Yes,DSL,23,Yes,Yes,No,No,Yes,No,No,No,Two Year,Offer B,70,Yes,8,3,Stayed,Competitor had better devices,Competitor,No,25,4715,0,3+ Years,51-60,100.12785714285714,1.446934351775392,3,8,26,0
9867-JCZSP,Female,28,No,Yes,No,0,United States,California,Los Angeles,90045,33.954017,-118.402447,39334,20.75,418.25,566.83,0.0,0,148.58,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer D,17,Yes,8,4,Stayed,Competitor had better devices,Competitor,No,64,3646,0,1-2 Years,18-30,33.34294117647059,1.606888731396173,0,8,0,0
4671-VJLCL,Female,36,No,No,No,0,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,79.85,4861.45,5669.11,0.0,0,807.66,Credit Card,Yes,Yes,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Offer B,63,No,0,3,Stayed,Competitor had better devices,Competitor,No,70,4595,0,3+ Years,31-40,89.98587301587301,1.1269364184830686,5,0,22,0
4080-IIARD,Female,42,No,Yes,No,0,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,76.2,981.45,1134.72,0.0,0,153.27,Bank Withdrawal,Yes,Yes,Yes,Yes,DSL,29,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Offer D,13,Yes,1,5,Stayed,Competitor had better devices,Competitor,No,41,2569,0,1-2 Years,41-50,87.28615384615385,1.1454875832828588,4,1,33,0
3714-NTNFO,Female,49,No,No,No,0,United States,California,Los Angeles,90048,34.072945,-118.37267,21739,84.5,3906.7,5239.5,0.0,0,1332.8,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Offer B,49,No,0,5,Stayed,Competitor had better devices,Competitor,No,71,6434,0,3+ Years,41-50,106.92857142857143,1.2654268808114961,2,0,26,0
5948-UJZLF,Male,22,No,No,No,0,United States,California,Los Angeles,90049,34.091829,-118.491244,33523,49.25,97.0,178.5,0.0,0,81.5,Credit Card,No,Yes,No,Yes,DSL,71,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,2,No,0,5,Joined,Competitor had better devices,Competitor,No,57,3805,0,0-1 Year,18-30,89.25,1.8121827411167513,1,0,72,0
7639-LIAYI,Male,23,No,No,No,0,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,79.75,4217.8,5734.12,0.0,0,1516.32,Credit Card,Yes,Yes,Yes,Yes,Cable,73,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,52,No,0,4,Stayed,Competitor had better devices,Competitor,No,49,4142,0,3+ Years,18-30,110.27153846153846,1.382715215818664,5,0,78,0
2954-PIBKO,Female,64,No,Yes,No,0,United States,California,Los Angeles,90058,34.001617,-118.222274,3642,64.15,4254.1,7045.82,0.0,40,2751.72,Credit Card,Yes,Yes,Yes,Yes,Cable,17,Yes,No,Yes,Yes,No,No,No,No,Two Year,Offer B,69,Yes,7,3,Stayed,Competitor had better devices,Competitor,No,62,5128,0,3+ Years,61+,102.11333333333333,1.591790075344245,3,7,20,0
8769-KKTPH,Female,44,No,Yes,No,0,United States,California,Los Angeles,90066,34.002028,-118.430656,55204,99.65,6311.2,6401.29,0.0,0,90.09,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Offer B,63,Yes,2,3,Stayed,Competitor had better devices,Competitor,No,79,4572,0,3+ Years,41-50,101.60777777777778,1.0196465406701232,4,2,20,0
3957-SQXML,Female,61,No,Yes,No,0,United States,California,Los Angeles,90068,34.137411,-118.328915,21728,24.95,894.3,1751.44,0.0,0,857.14,Credit Card,No,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,34,Yes,10,3,Stayed,Competitor had better devices,Competitor,No,62,5408,0,2-3 Years,61+,51.51294117647059,2.064646940940705,0,10,0,0
5954-BDFSG,Female,40,No,No,No,0,United States,California,West Hollywood,90069,34.093781,-118.381061,20408,107.5,7853.7,8595.54,0.0,60,681.84,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer B,72,No,0,3,Stayed,Competitor had better devices,Competitor,No,53,4708,0,3+ Years,31-40,119.38250000000001,1.1105348837209303,5,0,26,0
0434-CSFON,Female,34,No,Yes,No,0,United States,California,Los Angeles,90071,34.052917,-118.255178,21,100.5,4707.1,6500.15,0.0,0,1793.05,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,47,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,70,4488,0,3+ Years,31-40,138.30106382978724,1.3761299883560918,4,3,18,0
1215-FIGMP,Male,27,No,No,No,0,United States,California,Los Angeles,90077,34.102084,-118.451629,10470,89.9,5450.7,8023.5,0.0,0,2572.8,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,52,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,60,No,0,3,Stayed,Competitor had better devices,Competitor,No,35,6292,0,3+ Years,18-30,133.725,1.4874860956618465,2,0,54,0
0526-SXDJP,Male,36,No,Yes,No,0,United States,California,Bell,90201,33.970343,-118.171368,105285,42.1,2962.0,2962.0,0.0,0,0.0,Bank Withdrawal,No,No,No,Yes,Cable,17,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Offer A,72,Yes,7,4,Stayed,Competitor had better devices,Competitor,No,29,6091,0,3+ Years,31-40,41.138888888888886,0.977170757455793,3,7,20,0
0557-ASKVU,Female,43,No,Yes,No,0,United States,California,Beverly Hills,90210,34.099891,-118.414338,21397,54.4,957.1,1766.56,0.0,0,809.46,Credit Card,Yes,Yes,No,Yes,Cable,7,No,No,Yes,Yes,No,No,No,Yes,One Year,Offer D,18,Yes,2,5,Stayed,Competitor had better devices,Competitor,No,33,4948,0,1-2 Years,41-50,98.14222222222222,1.8040849673202615,2,2,9,0
5122-CYFXA,Female,53,No,No,No,0,United States,California,Beverly Hills,90212,34.062095,-118.401508,11355,75.3,244.1,361.07,0.0,0,116.97,Bank Withdrawal,Yes,Yes,No,Yes,DSL,20,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer E,3,No,0,3,Joined,Competitor had better devices,Competitor,No,35,5387,0,0-1 Year,51-60,120.35666666666667,1.5983621071270475,5,0,25,0
8627-ZYGSZ,Male,32,No,Yes,No,0,United States,California,Compton,90220,33.88151,-118.234451,47305,78.9,3650.35,5507.79,0.0,0,1857.44,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,No,No,Yes,One Year,Offer B,47,Yes,8,5,Stayed,Competitor had better devices,Competitor,No,61,3817,0,3+ Years,31-40,117.18702127659574,1.4852600922255481,1,8,31,0
3410-YOQBQ,Female,61,No,No,No,0,United States,California,Compton,90221,33.885811,-118.206459,51387,79.2,2497.2,3359.87,0.0,70,792.67,Credit Card,No,Yes,No,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer B,31,No,0,5,Stayed,Competitor had better devices,Competitor,No,78,4984,0,2-3 Years,61+,108.38290322580644,1.368471000325839,6,0,33,0
3170-NMYVV,Female,37,No,Yes,No,0,United States,California,Compton,90222,33.912246,-118.236773,29825,20.15,930.9,2278.4,0.0,0,1347.5,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,50,Yes,5,4,Stayed,Competitor had better devices,Competitor,No,20,5849,0,3+ Years,31-40,45.568000000000005,2.261439205955335,0,5,0,0
7410-OIEDU,Male,29,No,No,No,0,United States,California,Culver City,90230,33.993991,-118.39704,31963,79.85,887.35,1371.15,0.0,0,483.8,Credit Card,Yes,Yes,No,Yes,Fiber Optic,42,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Offer B,10,No,0,3,Stayed,Competitor had better devices,Competitor,No,38,5983,0,0-1 Year,18-30,137.115,1.717157169693175,2,0,44,0
2273-QCKXA,Male,39,No,No,No,0,United States,California,Culver City,90232,34.019323,-118.391902,15195,49.05,49.05,74.82,0.0,0,25.77,Credit Card,No,Yes,No,Yes,Cable,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Offer B,1,No,0,3,Joined,Competitor had better devices,Competitor,No,30,3178,0,0-1 Year,31-40,74.82,1.5253822629969418,1,0,6,0
0731-EBJQB,Female,24,No,Yes,No,0,United States,California,Downey,90240,33.956228,-118.120993,24908,20.4,1090.65,1384.45,0.0,0,293.8,Bank Withdrawal,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,52,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,26,5482,0,3+ Years,18-30,26.62403846153846,1.3050999245852188,0,3,0,0
8028-PNXHQ,Male,40,No,Yes,No,0,United States,California,Downey,90242,33.921793,-118.140588,42459,24.25,1424.6,4445.86,0.0,0,3021.26,Bank Withdrawal,Yes,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,62,Yes,4,5,Stayed,Competitor had better devices,Competitor,No,33,4444,0,3+ Years,31-40,71.7074193548387,2.957006983704689,0,4,0,0
5630-AHZIL,Female,51,No,No,Yes,3,United States,California,El Segundo,90245,33.917145,-118.401554,16041,64.5,177.4,356.05,0.0,60,118.65,Bank Withdrawal,Yes,Yes,No,Yes,DSL,56,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Offer E,3,No,0,3,Joined,Competitor had better devices,Competitor,No,54,5613,0,0-1 Year,51-60,118.68333333333334,1.8400516795865633,4,0,60,0
6416-JNVRK,Female,50,No,No,No,0,United States,California,Gardena,90248,33.876482,-118.284077,9960,55.65,2688.85,2782.23,0.0,0,93.38,Credit Card,No,Yes,No,Yes,Cable,7,No,No,No,No,No,Yes,Yes,Yes,One Year,Offer B,46,No,0,5,Stayed,Competitor had better devices,Competitor,No,56,2867,0,3+ Years,41-50,60.48326086956522,1.0868510488690963,2,0,9,0
5590-ZSKRV,Female,62,No,Yes,Yes,1,United States,California,Gardena,90249,33.90139,-118.315697,26442,54.65,482.25,792.49,0.0,0,310.24,Credit Card,No,Yes,No,Yes,DSL,18,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer E,8,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,43,5614,0,0-1 Year,61+,99.06125,1.8126486733760294,2,1,20,0
3887-PBQAO,Female,48,No,Yes,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,25.9,1216.6,2228.65,0.0,0,1012.05,Credit Card,Yes,Yes,Yes,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,45,Yes,4,4,Stayed,Competitor had better devices,Competitor,No,78,5741,0,3+ Years,41-50,49.525555555555556,1.9121836121836122,0,4,0,0
8108-UXRQN,Female,23,No,Yes,Yes,1,United States,California,Lawndale,90260,33.88856,-118.351813,33300,50.55,565.35,565.35,0.0,0,0.0,Bank Withdrawal,No,No,No,Yes,Cable,41,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,11,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,28,3443,0,0-1 Year,18-30,51.39545454545455,1.0167251146479634,4,1,45,0
9919-YLNNG,Female,38,No,No,No,0,United States,California,Malibu,90263,34.037037,-118.705803,11,103.8,4327.5,6123.8,0.0,110,1686.3,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Offer B,42,No,0,4,Stayed,Competitor had better devices,Competitor,No,37,4005,0,3+ Years,31-40,145.8047619047619,1.4046701532250667,6,0,34,0
0318-ZOPWS,Female,31,No,Yes,No,0,United States,California,Malibu,90265,34.074572,-118.831181,19630,20.15,973.35,1111.53,0.0,0,138.18,Bank Withdrawal,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,49,Yes,10,5,Stayed,Competitor had better devices,Competitor,No,37,5422,0,3+ Years,31-40,22.684285714285714,1.125771003190358,0,10,0,0
4445-ZJNMU,Male,30,No,No,No,0,United States,California,Manhattan Beach,90266,33.889632,-118.39737,33758,99.3,918.75,962.04,0.0,0,43.29,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer E,9,No,0,3,Stayed,Competitor had better devices,Competitor,No,69,3540,0,0-1 Year,18-30,106.89333333333333,1.0764686136287345,4,0,73,0
4808-YNLEU,Female,51,No,Yes,No,0,United States,California,Maywood,90270,33.988572,-118.186565,28094,62.15,2215.45,3074.0,0.0,0,858.55,Bank Withdrawal,Yes,Yes,No,Yes,DSL,30,Yes,No,No,No,Yes,No,No,Yes,One Year,Offer C,35,Yes,1,4,Stayed,Competitor had better devices,Competitor,No,39,5255,0,2-3 Years,51-60,87.82857142857142,1.4131708998965635,2,1,32,0
1862-QRWPE,Female,24,No,Yes,No,0,United States,California,Pacific Palisades,90272,34.079449,-118.548306,22548,20.65,1057.0,2879.08,0.0,0,1822.08,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,48,Yes,10,5,Stayed,Competitor had better devices,Competitor,No,25,4124,0,3+ Years,18-30,59.98083333333333,2.904640839386602,0,10,0,0
2796-NNUFI,Female,56,No,Yes,No,0,United States,California,Palos Verdes Peninsula,90274,33.788208,-118.404955,24979,19.95,927.1,2328.72,0.0,0,1401.62,Credit Card,Yes,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,46,Yes,1,5,Stayed,Competitor had better devices,Competitor,No,80,5480,0,3+ Years,51-60,50.624347826086954,2.5375612945406996,0,1,0,0
3016-KSVCP,Male,47,No,Yes,No,0,United States,California,Rancho Palos Verdes,90275,33.753146,-118.367459,41263,33.75,1009.25,1009.25,0.0,0,0.0,Credit Card,No,No,No,Yes,DSL,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer C,29,Yes,4,3,Stayed,Competitor had better devices,Competitor,No,62,3664,0,2-3 Years,41-50,34.80172413793103,1.031162196679438,1,4,23,0
4767-HZZHQ,Male,32,No,Yes,Yes,3,United States,California,Redondo Beach,90277,33.830453,-118.384565,34191,82.05,2570.2,2875.9,0.0,120,185.7,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Offer C,30,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,9,5036,0,2-3 Years,31-40,95.86333333333333,1.1683526305098517,2,5,23,0
7233-PAHHL,Male,57,No,Yes,No,0,United States,California,South Gate,90280,33.944624,-118.192615,96267,84.0,5714.25,6124.77,0.0,0,410.52,Credit Card,Yes,Yes,Yes,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,66,No,0,4,Stayed,Competitor had better devices,Competitor,No,24,5825,0,3+ Years,51-60,92.79954545454547,1.1047564935064935,6,0,32,0
6067-NGCEU,Female,50,No,No,No,0,United States,California,Topanga,90290,34.115192,-118.61017,5451,111.05,7107.0,9822.7,0.0,0,2715.7,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,65,No,0,4,Stayed,Competitor had better devices,Competitor,No,38,5261,0,3+ Years,41-50,151.11846153846156,1.3608146018771865,6,0,20,0
9848-JQJTX,Male,52,No,No,No,0,United States,California,Venice,90291,33.991782,-118.479229,31021,100.9,7459.05,9225.21,0.0,0,1766.16,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Offer A,72,No,0,3,Stayed,Competitor had better devices,Competitor,No,54,5781,0,3+ Years,51-60,128.12791666666666,1.2698505120581431,5,0,17,0
9803-FTJCG,Male,50,No,Yes,No,0,United States,California,Playa Del Rey,90293,33.947305,-118.439841,11264,66.85,4748.7,5093.05,0.0,0,344.35,Credit Card,Yes,Yes,Yes,Yes,DSL,26,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Offer A,71,Yes,1,4,Stayed,Competitor had better devices,Competitor,No,26,4117,0,3+ Years,41-50,71.7330985915493,1.0730456034637144,3,1,29,0
3212-KXOCR,Male,62,No,No,No,0,United States,California,Inglewood,90302,33.975332,-118.355252,30779,21.0,1107.2,2578.8,0.0,0,1471.6,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer B,52,No,0,4,Stayed,Competitor had better devices,Competitor,No,66,4158,0,3+ Years,61+,49.5923076923077,2.3615384615384616,0,0,0,0
6380-ARCEH,Male,19,No,No,No,0,United States,California,Inglewood,90304,33.936827,-118.359824,28680,20.2,20.2,61.3,0.0,0,41.1,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1,No,0,3,Joined,Competitor had better devices,Competitor,No,77,2710,0,0-1 Year,18-30,61.3,3.0346534653465347,0,0,0,0
3679-XASPY,Female,38,No,Yes,Yes,2,United States,California,Inglewood,90305,33.958134,-118.330905,13779,19.45,19.45,35.89,0.0,0,16.44,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1,Yes,1,3,Joined,Competitor had better devices,Competitor,No,26,5612,0,0-1 Year,31-40,35.89,1.8452442159383033,0,1,0,0
7123-WQUHX,Male,34,No,No,No,0,United States,California,Santa Monica,90401,34.015481,-118.493231,5221,95.0,3605.6,3755.7,0.0,0,150.1,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Offer C,38,No,0,5,Stayed,Competitor had better devices,Competitor,No,63,4741,0,3+ Years,31-40,98.83421052631579,1.040360110803324,3,0,24,0
6180-YBIQI,Male,35,No,No,No,0,United States,California,Santa Monica,90404,34.026334,-118.474222,19975,24.3,100.2,100.2,0.0,0,0.0,Credit Card,No,No,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,5,No,0,3,Stayed,Competitor had better devices,Competitor,No,61,4015,0,0-1 Year,31-40,20.04,0.8246913580246914,0,0,21,0
6728-DKUCO,Female,25,No,Yes,No,0,United States,California,Santa Monica,90405,34.005439,-118.477507,26099,104.15,7303.05,9162.09,0.0,0,1859.04,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Offer A,72,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,21,4594,0,3+ Years,18-30,127.25125,1.2218074891982718,5,1,64,0
9750-BOOHV,Female,60,No,No,No,0,United States,California,Torrance,90501,33.833699,-118.314387,40705,30.15,927.65,927.65,0.0,0,0.0,Credit Card,No,No,No,Yes,DSL,18,Yes,No,No,No,No,No,No,Yes,One Year,Offer C,32,No,0,4,Stayed,Competitor had better devices,Competitor,No,60,3585,0,2-3 Years,51-60,28.9890625,0.9614946102819237,1,0,19,0
